Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20170126:2300,13.5,13.1,95.0,12.7
15752,20170127:0000,12.8,11.4,83.0,10.0
3925,20170127:0000,13.5,13.1,95.0,12.7
15752,20170127:0100,12.2,11.1,87.0,10.1
3925,20170127:0100,13.5,13.2,96.0,12.9
15752,20170127:0200,12.5,11.2,84.0,9.9
3925,20170127:0200,13.4,13.1,96.0,12.8
15752,20170127:0300,11.9,11.1,90.0,10.3
3925,20170127:0300,13.4,13.1,96.0,12.8
15752,20170127:0400,10.8,10.3,94.0,9.9
3925,20170127:0400,13.3,13.0,96.0,12.7
15752,20170127:0500,10.2,9.7,94.0,9.3
3925,20170127:0500,13.4,13.1,96.0,12.8
15752,20170127:0600,11.9,10.3,81.0,8.8
3925,20170127:0600,13.3,13.1,97.0,12.8
15752,20170127:0700,11.5,10.3,85.0,9.1
3925,20170127:0700,13.5,13.3,97.0,13.0
15752,20170127:0800,12.1,10.7,83.0,9.3
3925,20170127:0800,13.9,13.6,97.0,13.4
15752,20170127:0900,12.2,11.0,85.0,9.8
3925,20170127:0900,14.4,14.1,97.0,13.9
15752,20170127:1000,12.4,11.3,87.0,10.3
3925,20170127:1000,15.3,14.9,95.0,14.5
15752,20170127:1100,11.0,10.1,89.0,9.3
3925,20170127:1100,16.8,15.4,86.0,14.4
15752,20170127:1200,12.1,10.6,82.0,9.1
3925,20170127:1200,16.8,14.5,77.0,12.8
15752,20170127:1300,14.4,11.8,72.0,9.4
3925,20170127:1300,17.1,15.2,81.0,13.8
15752,20170127:1400,13.7,11.9,80.0,10.3
3925,20170127:1400,18.8,15.7,71.0,13.4
15752,20170127:1500,15.3,11.7,62.0,8.1
3925,20170127:1500,19.9,15.8,63.0,12.7
15752,20170127:1600,12.9,11.7,86.0,10.6
3925,20170127:1600,18.7,15.2,67.0,12.5
15752,20170127:1700,12.1,10.6,82.0,9.1
3925,20170127:1700,18.7,14.6,62.0,11.3
15752,20170127:1800,12.4,10.5,78.0,8.7
3925,20170127:1800,17.7,13.9,63.0,10.6
15752,20170127:1900,12.5,10.9,81.0,9.3
3925,20170127:1900,16.3,13.2,68.0,10.4
15752,20170127:2000,13.2,9.9,63.0,6.3
3925,20170127:2000,14.3,12.5,80.0,10.9
15752,20170127:2100,11.4,9.2,73.0,6.7
3925,20170127:2100,12.9,11.8,87.0,10.8
15752,20170127:2200,10.1,8.9,84.0,7.5
3925,20170127:2200,11.9,11.1,90.0,10.3
15752,20170127:2300,9.5,8.3,84.0,6.9
3925,20170127:2300,11.1,10.6,94.0,10.2
15752,20170128:0000,9.8,8.3,80.0,6.5
3925,20170128:0000,11.0,10.5,94.0,10.1
15752,20170128:0100,9.8,8.1,78.0,6.2
3925,20170128:0100,11.3,10.8,94.0,10.4
15752,20170128:0200,9.4,8.1,83.0,6.7
3925,20170128:0200,10.9,10.4,94.0,10.0
15752,20170128:0300,8.9,8.0,88.0,7.0
3925,20170128:0300,10.4,10.0,95.0,9.6
15752,20170128:0400,9.4,8.5,88.0,7.5
3925,20170128:0400,9.3,8.9,95.0,8.5
15752,20170128:0500,8.2,7.3,87.0,6.2
3925,20170128:0500,9.1,8.9,97.0,8.7
15752,20170128:0600,9.2,8.5,91.0,7.8
3925,20170128:0600,8.8,8.6,97.0,8.4
15752,20170128:0700,10.8,9.7,86.0,8.6
3925,20170128:0700,9.8,9.6,97.0,9.4
15752,20170128:0800,13.1,10.0,65.0,6.7
3925,20170128:0800,12.6,11.3,84.0,10.0
15752,20170128:0900,14.0,10.3,60.0,6.4
3925,20170128:0900,15.3,12.5,70.0,9.9
15752,20170128:1000,14.5,10.6,58.0,6.4
3925,20170128:1000,17.3,13.4,62.0,10.0
15752,20170128:1100,15.0,11.3,61.0,7.6
3925,20170128:1100,18.7,13.6,53.0,9.0
15752,20170128:1200,16.1,12.8,66.0,9.8
3925,20170128:1200,19.8,13.2,43.0,6.9
15752,20170128:1300,16.2,13.0,67.0,10.1
3925,20170128:1300,21.4,13.2,34.0,4.9
15752,20170128:1400,16.6,13.4,68.0,10.7
3925,20170128:1400,22.3,15.1,42.0,8.8
15752,20170128:1500,16.9,13.6,67.0,10.7
3925,20170128:1500,23.2,15.9,43.0,9.9
15752,20170128:1600,16.7,13.8,71.0,11.4
3925,20170128:1600,23.7,16.9,47.0,11.7
15752,20170128:1700,16.4,13.2,68.0,10.5
3925,20170128:1700,23.7,16.4,44.0,10.7
15752,20170128:1800,16.0,13.2,71.0,10.8
3925,20170128:1800,21.6,14.6,43.0,8.5
15752,20170128:1900,14.7,12.8,79.0,11.1
3925,20170128:1900,18.6,13.5,53.0,8.8
15752,20170128:2000,13.6,12.1,83.0,10.8
3925,20170128:2000,15.8,12.3,64.0,9.0
15752,20170128:2100,13.1,12.1,88.0,11.2
3925,20170128:2100,13.8,11.3,72.0,8.9
15752,20170128:2200,13.2,12.2,88.0,11.3
3925,20170128:2200,12.3,10.5,79.0,8.8
15752,20170128:2300,13.1,12.1,88.0,11.2
3925,20170128:2300,11.2,9.8,83.0,8.4
15752,20170129:0000,13.2,12.3,89.0,11.4
3925,20170129:0000,9.6,8.7,88.0,7.7
15752,20170129:0100,12.8,11.7,87.0,10.7
3925,20170129:0100,9.2,8.5,91.0,7.8
15752,20170129:0200,12.7,11.8,89.0,10.9
3925,20170129:0200,8.6,8.0,91.0,7.2
15752,20170129:0300,12.8,12.1,92.0,11.5
3925,20170129:0300,7.8,7.2,92.0,6.6
15752,20170129:0400,13.6,12.7,89.0,11.8
3925,20170129:0400,6.9,6.4,93.0,5.9
15752,20170129:0500,13.7,12.5,86.0,11.4
3925,20170129:0500,7.9,7.6,95.0,7.2
15752,20170129:0600,14.9,12.4,73.0,10.1
3925,20170129:0600,8.5,8.1,94.0,7.6
15752,20170129:0700,14.9,12.9,78.0,11.1
3925,20170129:0700,9.1,8.5,92.0,7.9
15752,20170129:0800,15.7,13.1,73.0,10.9
3925,20170129:0800,11.3,10.0,84.0,8.7
15752,20170129:0900,19.1,13.5,50.0,8.5
3925,20170129:0900,13.4,10.9,72.0,8.5
15752,20170129:1000,23.4,15.6,40.0,9.1
3925,20170129:1000,16.0,12.6,65.0,9.4
15752,20170129:1100,15.8,13.8,79.0,12.2
3925,20170129:1100,17.3,13.5,63.0,10.2
15752,20170129:1200,13.3,11.9,84.0,10.7
3925,20170129:1200,18.1,13.6,58.0,9.7
15752,20170129:1300,15.0,11.9,67.0,8.9
3925,20170129:1300,18.7,13.9,56.0,9.8
15752,20170129:1400,15.1,11.6,63.0,8.1
3925,20170129:1400,18.4,14.1,60.0,10.5
15752,20170129:1500,15.2,11.0,56.0,6.5
3925,20170129:1500,18.5,14.3,61.0,10.9
15752,20170129:1600,15.9,11.1,52.0,6.1
3925,20170129:1600,16.8,13.4,66.0,10.4
15752,20170129:1700,16.5,11.6,52.0,6.6
3925,20170129:1700,16.6,13.1,65.0,10.0
15752,20170129:1800,16.0,10.5,46.0,4.4
3925,20170129:1800,15.3,12.8,73.0,10.5
15752,20170129:1900,15.5,10.8,52.0,5.7
3925,20170129:1900,15.2,12.9,75.0,10.8
15752,20170129:2000,14.4,9.6,49.0,3.8
3925,20170129:2000,14.3,13.0,85.0,11.8
15752,20170129:2100,13.1,9.2,56.0,4.6
3925,20170129:2100,13.4,12.8,93.0,12.3
15752,20170129:2200,12.4,8.8,59.0,4.6
3925,20170129:2200,13.8,13.1,92.0,12.5
15752,20170129:2300,11.8,8.8,64.0,5.2
3925,20170129:2300,13.6,12.9,92.0,12.3
15752,20170130:0000,11.0,8.3,67.0,5.1
3925,20170130:0000,13.5,13.0,94.0,12.6
15752,20170130:0100,10.5,7.9,67.0,4.7
3925,20170130:0100,13.6,13.2,95.0,12.8
15752,20170130:0200,9.9,7.5,69.0,4.5
3925,20170130:0200,13.8,13.4,95.0,13.0
15752,20170130:0300,9.3,7.1,71.0,4.3
3925,20170130:0300,14.1,13.6,94.0,13.2
15752,20170130:0400,9.4,7.0,69.0,4.0
3925,20170130:0400,14.3,13.8,94.0,13.4
15752,20170130:0500,7.7,6.2,79.0,4.3
3925,20170130:0500,14.3,13.8,94.0,13.4
15752,20170130:0600,6.8,5.7,83.0,4.1
3925,20170130:0600,14.2,13.8,95.0,13.4
15752,20170130:0700,10.3,7.8,68.0,4.7
3925,20170130:0700,14.4,14.0,95.0,13.6
15752,20170130:0800,13.5,9.2,53.0,4.1
3925,20170130:0800,14.6,14.3,96.0,14.0
15752,20170130:0900,14.5,9.2,45.0,2.7
3925,20170130:0900,16.4,15.6,91.0,14.9
15752,20170130:1000,14.2,10.2,57.0,5.8
3925,20170130:1000,19.3,15.5,65.0,12.6
15752,20170130:1100,14.5,11.1,63.0,7.6
3925,20170130:1100,21.1,13.8,40.0,7.0
15752,20170130:1200,15.4,12.1,66.0,9.1
3925,20170130:1200,22.3,15.5,45.0,9.8
15752,20170130:1300,16.4,12.9,65.0,9.8
3925,20170130:1300,23.2,15.2,38.0,8.1
15752,20170130:1400,16.6,13.5,69.0,10.9
3925,20170130:1400,23.4,14.6,33.0,6.2
15752,20170130:1500,16.4,13.4,69.0,10.7
3925,20170130:1500,24.0,14.8,32.0,6.3
15752,20170130:1600,16.2,13.3,70.0,10.7
3925,20170130:1600,23.6,14.9,34.0,6.9
15752,20170130:1700,15.5,12.8,72.0,10.5
3925,20170130:1700,23.8,16.8,46.0,11.5
15752,20170130:1800,15.0,12.7,75.0,10.6
3925,20170130:1800,23.2,15.9,43.0,9.9
15752,20170130:1900,14.5,12.4,77.0,10.5
3925,20170130:1900,20.7,14.3,46.0,8.7
15752,20170130:2000,14.1,12.0,77.0,10.1
3925,20170130:2000,18.1,13.3,55.0,8.9
15752,20170130:2100,13.8,12.2,82.0,10.8
3925,20170130:2100,15.2,12.4,70.0,9.8
15752,20170130:2200,14.0,12.5,83.0,11.2
3925,20170130:2200,13.4,11.3,76.0,9.3
15752,20170130:2300,14.4,12.7,81.0,11.2
3925,20170130:2300,11.8,10.4,83.0,9.0
15752,20170131:0000,15.5,13.0,74.0,10.9
3925,20170131:0000,10.4,9.6,89.0,8.7
15752,20170131:0100,16.0,12.6,65.0,9.4
3925,20170131:0100,9.4,8.8,92.0,8.2
15752,20170131:0200,17.0,12.5,56.0,8.2
3925,20170131:0200,8.9,8.5,94.0,8.0
15752,20170131:0300,17.9,12.4,49.0,7.1
3925,20170131:0300,10.0,9.6,94.0,9.1
15752,20170131:0400,17.4,12.8,56.0,8.6
3925,20170131:0400,10.6,10.0,92.0,9.4
15752,20170131:0500,20.2,14.7,52.0,10.0
3925,20170131:0500,11.2,10.3,89.0,9.5
15752,20170131:0600,22.1,15.5,46.0,10.0
3925,20170131:0600,11.1,10.0,86.0,8.9
15752,20170131:0700,23.1,16.5,48.0,11.5
3925,20170131:0700,11.3,10.3,87.0,9.2
15752,20170131:0800,25.8,17.3,39.0,10.8
3925,20170131:0800,11.7,10.6,87.0,9.6
15752,20170131:0900,27.2,17.7,35.0,10.4
3925,20170131:0900,12.2,11.0,85.0,9.8
15752,20170131:1000,28.6,18.5,34.0,11.2
3925,20170131:1000,13.3,11.9,84.0,10.7
15752,20170131:1100,30.0,19.2,32.0,11.5
3925,20170131:1100,15.3,13.5,81.0,12.1
15752,20170131:1200,27.6,18.3,37.0,11.6
3925,20170131:1200,19.2,16.1,71.0,13.8
15752,20170131:1300,22.4,16.7,53.0,12.4
3925,20170131:1300,19.9,16.4,68.0,13.8
15752,20170131:1400,21.9,17.7,64.0,14.8
3925,20170131:1400,19.3,16.2,71.0,13.9
15752,20170131:1500,18.6,15.9,74.0,13.9
3925,20170131:1500,19.0,16.1,73.0,14.1
15752,20170131:1600,16.8,15.3,84.0,14.1
3925,20170131:1600,19.1,16.1,72.0,13.9
15752,20170131:1700,15.5,14.8,92.0,14.2
3925,20170131:1700,18.9,16.0,73.0,14.0
15752,20170131:1800,15.7,15.2,95.0,14.9
3925,20170131:1800,18.4,15.5,72.0,13.3
15752,20170131:1900,15.3,14.8,94.0,14.4
3925,20170131:1900,18.2,15.5,74.0,13.5
15752,20170131:2000,15.4,14.8,93.0,14.3
3925,20170131:2000,17.6,15.4,78.0,13.7
15752,20170131:2100,15.1,14.6,94.0,14.2
3925,20170131:2100,16.9,15.1,82.0,13.8
15752,20170131:2200,13.4,12.7,92.0,12.1
3925,20170131:2200,16.5,15.1,85.0,14.0
15752,20170131:2300,11.8,11.4,95.0,11.0
3925,20170131:2300,16.4,15.1,86.0,14.1
15752,20170201:0000,10.4,9.9,94.0,9.5
3925,20170201:0000,15.8,14.9,90.0,14.2
15752,20170201:0100,10.2,9.7,94.0,9.3
3925,20170201:0100,15.7,15.0,92.0,14.4
15752,20170201:0200,10.9,10.4,93.0,9.8
3925,20170201:0200,16.4,15.5,90.0,14.8
15752,20170201:0300,11.0,10.4,92.0,9.8
3925,20170201:0300,16.5,15.7,91.0,15.0
15752,20170201:0400,11.0,10.3,91.0,9.6
3925,20170201:0400,16.7,15.8,91.0,15.2
15752,20170201:0500,11.0,10.2,90.0,9.4
3925,20170201:0500,16.7,15.9,92.0,15.4
15752,20170201:0600,11.2,10.5,91.0,9.8
3925,20170201:0600,17.1,16.3,92.0,15.8
15752,20170201:0700,11.9,10.8,87.0,9.8
3925,20170201:0700,17.6,16.6,90.0,16.0
15752,20170201:0800,12.8,11.2,81.0,9.6
3925,20170201:0800,17.8,16.8,90.0,16.1
15752,20170201:0900,14.3,11.4,68.0,8.5
3925,20170201:0900,17.6,16.9,93.0,16.5
15752,20170201:1000,15.7,12.0,62.0,8.5
3925,20170201:1000,17.9,17.2,93.0,16.8
15752,20170201:1100,16.0,12.2,61.0,8.5
3925,20170201:1100,18.2,17.5,93.0,17.1
15752,20170201:1200,16.8,12.7,60.0,9.0
3925,20170201:1200,18.9,18.1,92.0,17.6
15752,20170201:1300,15.6,12.4,67.0,9.5
3925,20170201:1300,19.5,18.6,91.0,18.0
15752,20170201:1400,15.8,12.2,63.0,8.8
3925,20170201:1400,20.2,19.4,92.0,18.9
15752,20170201:1500,15.4,12.0,65.0,8.9
3925,20170201:1500,20.0,19.1,91.0,18.5
15752,20170201:1600,14.5,12.1,74.0,9.9
3925,20170201:1600,22.4,19.4,74.0,17.6
15752,20170201:1700,14.4,11.4,67.0,8.4
3925,20170201:1700,20.8,17.2,68.0,14.7
15752,20170201:1800,14.5,11.4,67.0,8.5
3925,20170201:1800,19.1,13.5,50.0,8.5
15752,20170201:1900,14.0,11.3,70.0,8.6
3925,20170201:1900,16.7,11.8,52.0,6.8
15752,20170201:2000,13.6,10.9,70.0,8.3
3925,20170201:2000,13.5,10.9,71.0,8.4
15752,20170201:2100,13.5,11.1,73.0,8.8
3925,20170201:2100,11.3,10.0,84.0,8.7
15752,20170201:2200,13.6,10.7,68.0,7.8
3925,20170201:2200,10.5,9.7,89.0,8.8
15752,20170201:2300,13.4,10.9,72.0,8.5
3925,20170201:2300,10.4,9.3,86.0,8.2
15752,20170202:0000,12.6,10.8,79.0,9.1
3925,20170202:0000,10.3,9.4,88.0,8.4
15752,20170202:0100,11.8,10.3,82.0,8.8
3925,20170202:0100,9.4,8.7,90.0,7.9
15752,20170202:0200,11.4,10.1,84.0,8.8
3925,20170202:0200,8.8,8.3,93.0,7.7
15752,20170202:0300,11.2,9.7,81.0,8.1
3925,20170202:0300,8.2,7.7,93.0,7.2
15752,20170202:0400,10.9,9.7,85.0,8.5
3925,20170202:0400,7.5,7.1,94.0,6.6
15752,20170202:0500,10.8,9.7,86.0,8.6
3925,20170202:0500,6.7,6.3,94.0,5.8
15752,20170202:0600,10.6,9.7,89.0,8.9
3925,20170202:0600,7.0,6.6,94.0,6.1
15752,20170202:0700,11.9,10.8,87.0,9.8
3925,20170202:0700,7.4,7.0,94.0,6.5
15752,20170202:0800,13.9,12.3,82.0,10.9
3925,20170202:0800,9.6,8.5,86.0,7.4
15752,20170202:0900,15.0,12.6,74.0,10.4
3925,20170202:0900,10.2,9.0,85.0,7.8
15752,20170202:1000,15.5,11.8,62.0,8.3
3925,20170202:1000,10.8,9.8,87.0,8.7
15752,20170202:1100,15.1,12.2,69.0,9.5
3925,20170202:1100,11.9,10.5,83.0,9.1
15752,20170202:1200,15.0,12.8,76.0,10.8
3925,20170202:1200,12.3,10.5,79.0,8.8
15752,20170202:1300,14.6,12.8,80.0,11.2
3925,20170202:1300,11.7,10.2,82.0,8.7
15752,20170202:1400,14.3,12.6,81.0,11.1
3925,20170202:1400,11.5,10.8,91.0,10.1
15752,20170202:1500,14.6,13.0,82.0,11.6
3925,20170202:1500,12.4,10.6,79.0,8.9
15752,20170202:1600,14.3,12.8,83.0,11.5
3925,20170202:1600,12.1,10.7,83.0,9.3
15752,20170202:1700,14.0,12.8,86.0,11.7
3925,20170202:1700,12.3,10.8,82.0,9.3
15752,20170202:1800,13.9,12.7,86.0,11.6
3925,20170202:1800,12.8,11.3,82.0,9.8
15752,20170202:1900,13.5,12.6,90.0,11.9
3925,20170202:1900,12.0,11.2,90.0,10.4
15752,20170202:2000,13.1,12.5,93.0,12.0
3925,20170202:2000,11.4,10.8,93.0,10.3
15752,20170202:2100,13.1,12.6,94.0,12.2
3925,20170202:2100,11.4,11.0,95.0,10.6
15752,20170202:2200,13.2,12.4,91.0,11.8
3925,20170202:2200,11.3,11.0,96.0,10.7
15752,20170202:2300,12.6,11.6,88.0,10.7
3925,20170202:2300,11.4,11.1,96.0,10.8
15752,20170203:0000,10.8,10.0,90.0,9.2
3925,20170203:0000,11.5,11.2,96.0,10.9
15752,20170203:0100,9.9,8.6,83.0,7.2
3925,20170203:0100,11.5,11.3,97.0,11.0
15752,20170203:0200,10.2,8.3,76.0,6.2
3925,20170203:0200,11.4,11.2,97.0,11.0
15752,20170203:0300,9.5,7.9,79.0,6.1
3925,20170203:0300,11.4,11.2,97.0,11.0
15752,20170203:0400,10.9,9.1,77.0,7.0
3925,20170203:0400,11.4,11.2,97.0,11.0
15752,20170203:0500,8.9,8.0,87.0,6.9
3925,20170203:0500,11.1,10.9,97.0,10.7
15752,20170203:0600,8.9,8.1,89.0,7.2
3925,20170203:0600,11.0,10.8,97.0,10.6
15752,20170203:0700,10.6,9.7,88.0,8.7
3925,20170203:0700,12.0,11.8,97.0,11.5
15752,20170203:0800,14.0,11.7,74.0,9.5
3925,20170203:0800,13.5,13.0,94.0,12.6
15752,20170203:0900,14.4,11.9,73.0,9.6
3925,20170203:0900,15.8,14.2,83.0,12.9
15752,20170203:1000,15.0,12.6,74.0,10.4
3925,20170203:1000,16.6,15.1,84.0,13.9
15752,20170203:1100,16.0,13.2,71.0,10.8
3925,20170203:1100,18.2,14.9,68.0,12.2
15752,20170203:1200,16.4,12.9,65.0,9.8
3925,20170203:1200,20.5,15.3,55.0,11.2
15752,20170203:1300,15.8,12.4,65.0,9.3
3925,20170203:1300,21.4,15.0,47.0,9.7
15752,20170203:1400,15.4,11.9,64.0,8.6
3925,20170203:1400,20.7,14.7,49.0,9.6
15752,20170203:1500,16.5,12.7,62.0,9.2
3925,20170203:1500,21.4,14.2,41.0,7.6
15752,20170203:1600,15.6,12.5,68.0,9.7
3925,20170203:1600,21.0,14.2,43.0,8.0
15752,20170203:1700,15.6,12.4,67.0,9.5
3925,20170203:1700,20.6,13.9,43.0,7.6
15752,20170203:1800,15.2,12.0,66.0,8.9
3925,20170203:1800,18.7,13.2,50.0,8.1
15752,20170203:1900,14.7,11.6,67.0,8.7
3925,20170203:1900,16.8,12.6,59.0,8.8
15752,20170203:2000,14.4,11.4,67.0,8.4
3925,20170203:2000,14.8,11.6,66.0,8.5
15752,20170203:2100,14.0,10.9,66.0,7.8
3925,20170203:2100,12.9,10.8,76.0,8.8
15752,20170203:2200,13.8,11.1,70.0,8.4
3925,20170203:2200,11.7,10.4,84.0,9.1
15752,20170203:2300,13.7,11.3,73.0,9.0
3925,20170203:2300,10.9,10.0,88.0,9.0
15752,20170204:0000,13.5,11.3,75.0,9.2
3925,20170204:0000,10.4,9.6,90.0,8.8
15752,20170204:0100,13.8,11.2,71.0,8.6
3925,20170204:0100,10.5,9.8,91.0,9.1
15752,20170204:0200,14.0,11.2,69.0,8.4
3925,20170204:0200,9.7,9.1,92.0,8.5
15752,20170204:0300,14.3,11.0,64.0,7.6
3925,20170204:0300,9.3,8.9,94.0,8.4
15752,20170204:0400,14.6,11.3,65.0,8.1
3925,20170204:0400,10.0,9.6,94.0,9.1
15752,20170204:0500,16.3,10.9,47.0,5.0
3925,20170204:0500,10.2,9.7,94.0,9.3
15752,20170204:0600,14.3,10.1,55.0,5.4
3925,20170204:0600,10.0,9.6,94.0,9.1
15752,20170204:0700,14.0,10.4,61.0,6.6
3925,20170204:0700,10.6,10.0,92.0,9.4
15752,20170204:0800,17.2,12.5,55.0,8.1
3925,20170204:0800,11.1,10.4,91.0,9.7
15752,20170204:0900,19.2,13.7,51.0,8.8
3925,20170204:0900,12.9,12.0,89.0,11.1
15752,20170204:1000,17.6,13.1,57.0,9.0
3925,20170204:1000,15.7,13.2,74.0,11.1
15752,20170204:1100,16.9,13.2,63.0,9.8
3925,20170204:1100,16.8,14.1,73.0,11.9
15752,20170204:1200,17.6,13.2,58.0,9.3
3925,20170204:1200,17.6,15.0,74.0,12.9
15752,20170204:1300,17.1,13.7,66.0,10.7
3925,20170204:1300,18.6,15.7,72.0,13.5
15752,20170204:1400,17.9,14.3,65.0,11.3
3925,20170204:1400,19.7,16.2,68.0,13.6
15752,20170204:1500,16.4,13.4,69.0,10.7
3925,20170204:1500,21.3,17.0,63.0,14.0
15752,20170204:1600,18.8,14.9,64.0,11.9
3925,20170204:1600,19.6,17.1,77.0,15.5
15752,20170204:1700,18.9,14.8,62.0,11.5
3925,20170204:1700,20.8,16.6,63.0,13.5
15752,20170204:1800,17.3,13.7,65.0,10.7
3925,20170204:1800,21.1,17.2,66.0,14.5
15752,20170204:1900,16.2,13.3,70.0,10.7
3925,20170204:1900,19.7,15.9,65.0,13.0
15752,20170204:2000,15.7,13.0,72.0,10.7
3925,20170204:2000,17.0,14.8,78.0,13.1
15752,20170204:2100,15.6,12.8,71.0,10.4
3925,20170204:2100,15.0,13.5,84.0,12.3
15752,20170204:2200,15.5,12.9,73.0,10.7
3925,20170204:2200,13.6,12.9,92.0,12.3
15752,20170204:2300,14.9,13.1,80.0,11.5
3925,20170204:2300,12.9,12.3,93.0,11.8
15752,20170205:0000,15.0,12.7,75.0,10.6
3925,20170205:0000,12.1,11.6,94.0,11.2
15752,20170205:0100,15.1,12.6,73.0,10.3
3925,20170205:0100,12.0,11.5,94.0,11.1
15752,20170205:0200,15.1,12.5,72.0,10.1
3925,20170205:0200,11.6,11.1,94.0,10.7
15752,20170205:0300,14.7,12.0,71.0,9.5
3925,20170205:0300,11.0,10.6,95.0,10.2
15752,20170205:0400,12.1,10.6,82.0,9.1
3925,20170205:0400,10.5,10.1,95.0,9.7
15752,20170205:0500,11.2,10.2,88.0,9.3
3925,20170205:0500,10.3,9.9,95.0,9.5
15752,20170205:0600,12.0,11.1,89.0,10.3
3925,20170205:0600,10.2,9.7,94.0,9.3
15752,20170205:0700,12.8,11.5,85.0,10.4
3925,20170205:0700,11.0,10.3,91.0,9.6
15752,20170205:0800,15.2,13.6,83.0,12.3
3925,20170205:0800,13.6,12.1,83.0,10.8
15752,20170205:0900,17.0,14.7,77.0,12.9
3925,20170205:0900,16.1,13.5,73.0,11.3
15752,20170205:1000,21.0,15.1,50.0,10.2
3925,20170205:1000,18.7,15.4,69.0,12.9
15752,20170205:1100,21.8,16.0,52.0,11.5
3925,20170205:1100,22.3,16.2,50.0,11.4
15752,20170205:1200,24.0,16.5,43.0,10.7
3925,20170205:1200,24.2,17.1,46.0,11.9
15752,20170205:1300,28.3,17.8,31.0,9.6
3925,20170205:1300,25.0,16.7,39.0,10.1
15752,20170205:1400,29.2,18.0,29.0,9.4
3925,20170205:1400,26.2,18.3,43.0,12.6
15752,20170205:1500,26.1,17.2,37.0,10.3
3925,20170205:1500,26.3,17.4,37.0,10.5
15752,20170205:1600,28.6,17.8,30.0,9.3
3925,20170205:1600,26.9,18.3,40.0,12.2
15752,20170205:1700,27.4,17.1,31.0,8.8
3925,20170205:1700,26.9,18.7,42.0,12.9
15752,20170205:1800,26.2,17.0,35.0,9.6
3925,20170205:1800,25.3,17.9,45.0,12.5
15752,20170205:1900,25.3,16.4,36.0,9.2
3925,20170205:1900,22.3,15.6,46.0,10.1
15752,20170205:2000,24.6,16.2,38.0,9.4
3925,20170205:2000,19.0,14.3,57.0,10.3
15752,20170205:2100,23.5,15.8,41.0,9.5
3925,20170205:2100,16.7,13.5,68.0,10.8
15752,20170205:2200,21.9,15.6,48.0,10.4
3925,20170205:2200,15.5,12.8,72.0,10.5
15752,20170205:2300,22.7,15.5,43.0,9.5
3925,20170205:2300,14.8,12.6,76.0,10.6
15752,20170206:0000,20.9,15.3,52.0,10.7
3925,20170206:0000,14.4,12.3,77.0,10.4
15752,20170206:0100,19.7,14.7,55.0,10.4
3925,20170206:0100,14.0,12.2,80.0,10.6
15752,20170206:0200,19.2,14.6,58.0,10.7
3925,20170206:0200,13.4,12.1,85.0,10.9
15752,20170206:0300,19.3,14.6,57.0,10.6
3925,20170206:0300,12.7,11.7,88.0,10.8
15752,20170206:0400,19.5,14.6,56.0,10.5
3925,20170206:0400,12.3,11.3,88.0,10.4
15752,20170206:0500,19.5,14.6,56.0,10.5
3925,20170206:0500,11.2,10.5,91.0,9.8
15752,20170206:0600,22.1,15.0,43.0,9.0
3925,20170206:0600,10.6,10.1,94.0,9.7
15752,20170206:0700,22.2,15.0,42.0,8.7
3925,20170206:0700,11.1,10.6,94.0,10.2
15752,20170206:0800,22.6,15.1,41.0,8.7
3925,20170206:0800,13.5,12.6,89.0,11.7
15752,20170206:0900,22.5,15.1,41.0,8.6
3925,20170206:0900,15.1,13.6,84.0,12.4
15752,20170206:1000,22.3,15.2,43.0,9.1
3925,20170206:1000,18.7,14.6,62.0,11.3
15752,20170206:1100,20.6,15.0,52.0,10.4
3925,20170206:1100,21.3,15.9,54.0,11.6
15752,20170206:1200,22.1,16.1,51.0,11.5
3925,20170206:1200,21.8,16.8,58.0,13.2
15752,20170206:1300,22.4,16.3,50.0,11.5
3925,20170206:1300,21.5,17.2,63.0,14.2
15752,20170206:1400,27.2,18.2,38.0,11.7
3925,20170206:1400,20.1,16.8,70.0,14.5
15752,20170206:1500,18.7,15.8,72.0,13.6
3925,20170206:1500,19.2,16.9,78.0,15.3
15752,20170206:1600,17.9,16.0,81.0,14.6
3925,20170206:1600,18.8,16.8,81.0,15.5
15752,20170206:1700,17.5,16.0,85.0,15.0
3925,20170206:1700,18.4,16.6,82.0,15.3
15752,20170206:1800,15.6,14.9,92.0,14.3
3925,20170206:1800,17.4,16.4,90.0,15.7
15752,20170206:1900,14.1,13.5,93.0,13.0
3925,20170206:1900,17.1,16.2,91.0,15.6
15752,20170206:2000,14.0,13.4,93.0,12.9
3925,20170206:2000,17.4,16.6,92.0,16.1
15752,20170206:2100,13.0,12.4,93.0,11.9
3925,20170206:2100,17.6,17.0,94.0,16.6
15752,20170206:2200,12.7,12.0,91.0,11.3
3925,20170206:2200,17.9,17.5,96.0,17.3
15752,20170206:2300,13.1,11.6,83.0,10.3
3925,20170206:2300,18.4,17.9,95.0,17.6
15752,20170207:0000,12.7,10.6,75.0,8.4
3925,20170207:0000,18.2,17.7,95.0,17.4
15752,20170207:0100,12.5,10.2,73.0,7.8
3925,20170207:0100,18.4,18.0,96.0,17.8
15752,20170207:0200,12.4,9.8,70.0,7.1
3925,20170207:0200,18.4,18.0,96.0,17.8
15752,20170207:0300,11.9,9.5,71.0,6.8
3925,20170207:0300,18.2,17.8,96.0,17.6
